,EVEPos,ID,contig,family,piEVEPos,piEVEreads,piPos,piReads,piTotal,species,piHit,piReadsPerPos,piEVEProp,EVEpiCover,piPerTESite,piPerSite,propGenome,enrichGenome
0,1592,gi|700075151|_glycoprotein_[Grass_carp_rhabdovirus_V76]_000015F_2259198_2257816,000015F,Rhabdoviridae,167,544,13160,111159,7501456,Grass carp rhabdovirus V76,True,0.3417085427135678,7.251925492864319e-05,0.10489949748743718,0.007726517088074795,0.004351312380362389,9.23459300372744e-07,78.52999574466531
0,1961,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000015F_2304000_2302153,000015F,Chuviridae,313,3393,13160,111159,7501456,Wuhan Mosquito Virus 8,True,1.7302396736359,0.0004523121911266293,0.15961244263131055,0.007726517088074795,0.004351312380362389,1.1375023166023563e-06,397.6362812848203
0,716,gi|752455733|_ORF3_[Wuhan_Mosquito_Virus_9]_000015F_2358408_2357692,000015F,Rhabdoviridae,58,229,13160,111159,7501456,Wuhan Mosquito Virus 9,True,0.3198324022346369,3.052740694606487e-05,0.08100558659217877,0.007726517088074795,0.004351312380362389,4.1532466021789246e-07,73.50251470752839
0,1007,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000015F_2442723_2443676,000015F,Chuviridae,17,21,13160,111159,7501456,Wuchang Cockraoch Virus 3,True,0.020854021847070508,2.799456532171888e-06,0.016881827209533268,0.007726517088074795,0.004351312380362389,5.841228112282369e-07,4.792582104926636
0,1081,gi|700074725|_N_protein_[Curionopolis_virus]_000022F_2860928_2861590,000022F,Rhabdoviridae,1,1,225,508,7501456,Curionopolis virus,True,0.0009250693802035153,1.3330745391294703e-07,0.0009250693802035153,0.007726517088074795,0.004351312380362389,6.270474269490806e-07,0.21259548828955208
0,925,gi|765198174|_nucleoprotein_[Barur_virus]_000022F_2862618_2863088,000022F,Rhabdoviridae,0,0,225,508,7501456,Barur virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,5.365576965105454e-07,0.0
0,1067,gi|752455751|_glycoprotein_[Yongjia_Tick_Virus_2]_000041F_452212_453144,000041F,Rhabdoviridae,30,74,2338,8577,7501456,Yongjia Tick Virus 2,True,0.06935332708528585,9.86475158955808e-06,0.028116213683223992,0.007726517088074795,0.004351312380362389,6.189265537045967e-07,15.938484995533672
0,479,gi|752455743|_ORF1_[Xincheng_Mosquito_Virus]_000041F_478900_479379,000041F,,11,15,2338,8577,7501456,Xincheng anphevirus,True,0.031315240083507306,1.9996118086942057e-06,0.022964509394572025,0.007726517088074795,0.004351312380362389,2.778498774362716e-07,7.196734535730871
0,569,gi|752455743|_ORF1_[Xincheng_Mosquito_Virus]_000041F_479404_479973,000041F,,25,66,2338,8577,7501456,Xincheng anphevirus,True,0.11599297012302284,8.798291958254505e-06,0.043936731107205626,0.007726517088074795,0.004351312380362389,3.300554911508112e-07,26.657008273297684
0,1358,gi|765198443|_nucleoprotein_[Mosqueiro_virus]_000043F_1078335_1079603,000043F,Rhabdoviridae,0,0,1100,8049,7501456,Mosqueiro virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,7.877247047149413e-07,0.0
0,1283,gi|393707877|_nucleoprotein_[Obodhiang_virus]_000043F_1942497_1943741,000043F,Rhabdoviridae,0,0,1100,8049,7501456,Obodhiang virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,7.442200266194916e-07,0.0
0,1108,gi|765198471|_nucleoprotein_[Nkolbisson_virus]_000044F_1812896_1813300,000044F,Rhabdoviridae,331,2855,12319,130261,7501456,Nkolbisson virus,True,2.5767148014440435,0.0003805927809214638,0.29873646209386284,0.007726517088074795,0.004351312380362389,6.427091110634425e-07,592.1695746489816
0,443,gi|37695589|_NS5_protein_[Kamiti_River_virus]_000044F_1826421_1826705,000044F,Flaviviridae,300,7348,12319,130261,7501456,Kamiti River virus,True,16.58690744920993,0.0009795431713523347,0.6772009029345373,0.007726517088074795,0.004351312380362389,2.569676319504558e-07,3811.9321251370434
0,848,gi|109255261|_replicase_[Citrus_leprosis_virus_C]_000044F_1830906_1831664,000044F,Virgaviridae,183,2282,12319,130261,7501456,Citrus leprosis virus C,True,2.6910377358490565,0.00030420760982934514,0.21580188679245282,0.007726517088074795,0.004351312380362389,4.918928936658838e-07,618.4427824565746
0,776,gi|109255261|_replicase_[Citrus_leprosis_virus_C]_000044F_1836399_1837073,000044F,Virgaviridae,143,1008,12319,130261,7501456,Citrus leprosis virus C,True,1.2989690721649485,0.0001343739135442506,0.18427835051546393,0.007726517088074795,0.004351312380362389,4.5012840269425213e-07,298.52351626769826
0,1351,gi|700074761|_glycoprotein_[Pike_fry_rhabdovirus]_000044F_1846102_1846881,000044F,Rhabdoviridae,442,4287,12319,130261,7501456,Pike fry rhabdovirus,True,3.17320503330866,0.000571489054924804,0.3271650629163583,0.007726517088074795,0.004351312380362389,7.836642680926993e-07,729.2524084525477
0,812,gi|109255261|_replicase_[Citrus_leprosis_virus_C]_000044F_1851299_1851961,000044F,Virgaviridae,171,1416,12319,130261,7501456,Citrus leprosis virus C,True,1.7438423645320198,0.00018876335474073299,0.2105911330049261,0.007726517088074795,0.004351312380362389,4.71010648180068e-07,400.7623935256948
0,776,gi|109255261|_replicase_[Citrus_leprosis_virus_C]_000044F_1854310_1854984,000044F,Virgaviridae,177,1097,12319,130261,7501456,Citrus leprosis virus C,True,1.413659793814433,0.0001462382769425029,0.22809278350515463,0.007726517088074795,0.004351312380362389,4.5012840269425213e-07,324.88124736673115
0,446,gi|219552917|_replicase_[Cactus_mild_mottle_virus]_000044F_1856590_1857036,000044F,Virgaviridae,129,961,12319,130261,7501456,Cactus mild mottle virus,True,2.1547085201793723,0.00012810846321034209,0.289237668161435,0.007726517088074795,0.004351312380362389,2.5870781907427377e-07,495.18589607669634
0,1307,gi|765198174|_nucleoprotein_[Barur_virus]_000044F_1857704_1858906,000044F,Rhabdoviridae,560,5697,12319,130261,7501456,Barur virus,True,4.358837031369548,0.0007594525649420593,0.42846212700841624,0.007726517088074795,0.004351312380362389,7.581415236100355e-07,1001.7292831103367
0,979,gi|765198365|_nucleoprotein_[Marco_virus]_000044F_1876942_1877628,000044F,Rhabdoviridae,610,21803,12319,130261,7501456,Marco virus,True,22.270684371807967,0.002906502417663984,0.6230847803881512,0.007726517088074795,0.004351312380362389,5.678810647392691e-07,5118.15342707094
0,1946,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000049F_3561116_3562954,000049F,Chuviridae,0,0,8954,112971,7501456,Wuhan Mosquito Virus 8,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,1.1288013809832664e-06,0.0
0,964,gi|752455735|_RNA-dependent_RNA_polymerase_[Wuhan_Mosquito_Virus_9]_000073F_2658934_2658713,000073F,Rhabdoviridae,0,0,214,617,7501456,Wuhan Mosquito Virus 9,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,5.591801291201792e-07,0.0
0,1245,gi|700895636|_nucleoprotein_[Culex_tritaeniorhynchus_rhabdovirus]_000074F_2584390_2585508,000074F,Rhabdoviridae,0,0,674,4277,7501456,Culex tritaeniorhynchus rhabdovirus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,7.221776563844638e-07,0.0
0,1436,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000107F_119533_118142,000107F,Chuviridae,0,0,4489,32283,7501456,Wuhan Mosquito Virus 8,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,8.329695699342089e-07,0.0
0,692,gi|752455743|_ORF1_[Xincheng_Mosquito_Virus]_000107F_178467_179159,000107F,,194,4628,4489,32283,7501456,Xincheng anphevirus,True,6.687861271676301,0.0006169468967091189,0.28034682080924855,0.007726517088074795,0.004351312380362389,4.0140316322734853e-07,1536.9756724106574
0,1181,gi|765198455|_nucleoprotein_[Carajas_virus]_000112F_3135257_3136048,000112F,Rhabdoviridae,0,0,327,865,7501456,Carajas virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,6.850536644096802e-07,0.0
0,1163,gi|765198365|_nucleoprotein_[Marco_virus]_000116F_837068_838129,000116F,Rhabdoviridae,0,0,294,1010,7501456,Marco virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,6.746125416667722e-07,0.0
0,1106,gi|765198365|_nucleoprotein_[Marco_virus]_000116F_842656_843486,000116F,Rhabdoviridae,1,2,294,1010,7501456,Marco virus,True,0.0018083182640144665,2.6661490782589406e-07,0.0009041591320072332,0.007726517088074795,0.004351312380362389,6.415489863142305e-07,0.41557996897107735
0,902,gi|752455743|_ORF1_[Xincheng_Mosquito_Virus]_000116F_844888_845790,000116F,,0,0,294,1010,7501456,Xincheng anphevirus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,5.232162618946075e-07,0.0
0,284,gi|765198180|_nucleoprotein_[Itacaiunas_virus]_000116F_3014241_3014495,000116F,Rhabdoviridae,0,0,294,1010,7501456,Itacaiunas virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,1.6473771438810258e-07,0.0
0,614,gi|765198174|_nucleoprotein_[Barur_virus]_000116F_3014617_3015093,000116F,Rhabdoviridae,0,0,294,1010,7501456,Barur virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,3.5615829800808096e-07,0.0
0,1142,gi|109255266|_putative_RNA_dependent_RNA_polymerase;_RdRp_[Citrus_leprosis_virus_C]_000129F_1826756_1827586,000129F,Virgaviridae,116,767,557,5981,7501456,Citrus leprosis virus C,True,0.6716287215411558,0.00010224681715123037,0.10157618213660245,0.007726517088074795,0.004351312380362389,6.624312318000463e-07,154.35084012176134
0,1892,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000145F_313853_315688,000145F,Chuviridae,12,19,378,1235,7501456,Wuhan Mosquito Virus 8,True,0.01004228329809725,2.532841624345994e-06,0.006342494714587738,0.007726517088074795,0.004351312380362389,1.0974780127545426e-06,2.3078745951263797
0,748,gi|752455503|_glycoprotein_[Lishi_Spider_Virus_1]_000150F_1172112_1172555,000150F,Chuviridae,5,5,452,3014,7501456,Lishi Spider Virus 1,True,0.0066844919786096255,6.665372695647352e-07,0.0066844919786096255,0.007726517088074795,0.004351312380362389,4.338866562052843e-07,1.5362013558890761
0,407,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000150F_1172887_1173180,000150F,Chuviridae,2,2,452,3014,7501456,Wuchang Cockraoch Virus 3,True,0.004914004914004914,2.6661490782589406e-07,0.004914004914004914,0.007726517088074795,0.004351312380362389,2.3608538646463999e-07,1.1293155913562938
0,1358,gi|765198443|_nucleoprotein_[Mosqueiro_virus]_000151F_24300_25568,000151F,Rhabdoviridae,0,0,18,41,7501456,Mosqueiro virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,7.877247047149413e-07,0.0
0,473,gi|752455665|_RNA-dependent_RNA_polymerase_[Wuhan_Fly_Virus_2]_000161F_92912_93232,000161F,Rhabdoviridae,0,0,651,3353,7501456,Wuhan Fly Virus 2,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,2.7436950318863565e-07,0.0
0,995,gi|302317585|_RNA-directed_RNA_polymerase_partial_[Circulifer_tenellus_virus_1]_000171F_1226200_1225247,000171F,,0,0,677,2775,7501456,Circulifer tenellus virus 1,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,5.77162062732965e-07,0.0
0,533,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000194F_55296_55799,000194F,Chuviridae,0,0,535,3051,7501456,Wuchang Cockraoch Virus 3,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,3.091732456649953e-07,0.0
0,1319,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000194F_55832_57142,000194F,Chuviridae,0,0,535,3051,7501456,Wuchang Cockraoch Virus 3,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,7.651022721053074e-07,0.0
0,933,gi|471236998|_large_polymerase_protein_[Isfahan_virus]_000206F_2320499_2320431,000206F,Rhabdoviridae,0,0,356,1264,7501456,Isfahan virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,5.411981955073934e-07,0.0
0,1439,gi|700074783|_nucleoprotein_N_[Berrimah_virus]_000206F_2325151_2324123,000206F,Rhabdoviridae,44,231,356,1264,7501456,Berrimah virus,True,0.16052814454482278,3.0794021853890764e-05,0.030576789437109102,0.007726517088074795,0.004351312380362389,8.347097570580268e-07,36.89189157489391
0,1049,gi|765198166|_nucleoprotein_[Garba_virus]_000206F_2327334_2326300,000206F,Rhabdoviridae,40,144,356,1264,7501456,Garba virus,True,0.13727359389895138,1.9196273363464373e-05,0.03813155386081983,0.007726517088074795,0.004351312380362389,6.084854309616888e-07,31.547630208870196
0,680,gi|752455949|_nucleopasid_protein_[Wutai_Mosquito_Virus]_000212F_397476_396796,000212F,Bunyaviridae,179,18493,8492,87658,7501456,Wutai Mosquito Virus,True,27.195588235294117,0.0024652547452121295,0.26323529411764707,0.007726517088074795,0.004351312380362389,3.944424147320766e-07,6249.9737683804715
0,3016,gi|229904920|_polyprotein_precursor_[Quang_Binh_virus]_000212F_465457_464771,000212F,Flaviviridae,614,13937,8492,87658,7501456,Quang Binh virus,True,4.621021220159151,0.0018579059851847428,0.20358090185676392,0.007726517088074795,0.004351312380362389,1.749468121811681e-06,1061.9833319745019
0,1592,gi|700075151|_glycoprotein_[Grass_carp_rhabdovirus_V76]_000212F_470088_468706,000212F,Rhabdoviridae,161,685,8492,87658,7501456,Grass carp rhabdovirus V76,True,0.43027638190954776,9.131560593036872e-05,0.10113065326633165,0.007726517088074795,0.004351312380362389,9.23459300372744e-07,98.8842777299554
0,692,gi|752455733|_ORF3_[Wuhan_Mosquito_Virus_9]_000212F_528899_528207,000212F,Rhabdoviridae,64,199,8492,87658,7501456,Wuhan Mosquito Virus 9,True,0.2875722543352601,2.652818332867646e-05,0.09248554913294797,0.007726517088074795,0.004351312380362389,4.0140316322734853e-07,66.08862549907538
0,1282,gi|752455510|_polymerase_[Shayang_Fly_Virus_1]_000216F_21511_22359,000216F,Chuviridae,0,0,348,2304,7501456,Shayang Fly Virus 1,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,7.436399642448856e-07,0.0
0,140,gi|752455510|_polymerase_[Shayang_Fly_Virus_1]_000216F_22568_22708,000216F,Chuviridae,0,0,348,2304,7501456,Shayang Fly Virus 1,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,8.12087324448393e-08,0.0
0,211,gi|752455619|_RNA-dependent_RNA_polymerase_[Shayang_Fly_Virus_2]_000234F_1994203_1994289,000234F,Rhabdoviridae,0,0,464,3548,7501456,Shayang Fly Virus 2,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,1.2239316104186495e-07,0.0
0,823,gi|765198443|_nucleoprotein_[Mosqueiro_virus]_000234F_2001386_2001240,000234F,Rhabdoviridae,0,0,464,3548,7501456,Mosqueiro virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,4.77391334300734e-07,0.0
0,371,gi|765198443|_nucleoprotein_[Mosqueiro_virus]_000234F_2001813_2001496,000234F,Rhabdoviridae,0,0,464,3548,7501456,Mosqueiro virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,2.1520314097882416e-07,0.0
0,995,gi|752455674|_RNA-dependent_RNA_polymerase_[Wuhan_House_Fly_Virus_1]_000234F_2006745_2006900,000234F,Rhabdoviridae,0,0,464,3548,7501456,Wuhan House Fly Virus 1,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,5.77162062732965e-07,0.0
0,1232,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000243F_998316_999497,000243F,Chuviridae,1,5,2048,61586,7501456,Wuhan Mosquito Virus 8,True,0.004058441558441558,6.665372695647352e-07,0.0008116883116883117,0.007726517088074795,0.004351312380362389,7.146368455145859e-07,0.9326936803612248
0,863,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000243F_1000503_1001303,000243F,Chuviridae,0,0,2048,61586,7501456,Wuchang Cockraoch Virus 3,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,5.005938292849737e-07,0.0
0,818,gi|765198365|_nucleoprotein_[Marco_virus]_000255F_2132787_2132143,000255F,Rhabdoviridae,5,15,383,947,7501456,Marco virus,True,0.018337408312958436,1.9996118086942057e-06,0.006112469437652812,0.007726517088074795,0.004351312380362389,4.7449102242770395e-07,4.214224746473212
0,464,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000278F_1808980_1809426,000278F,Chuviridae,0,0,1298,7129,7501456,Wuhan Mosquito Virus 8,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,2.691489418171817e-07,0.0
0,86,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000278F_1812205_1812291,000278F,Chuviridae,0,0,1298,7129,7501456,Wuchang Cockraoch Virus 3,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,4.988536421611557e-08,0.0
0,170,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000278F_1812294_1812464,000278F,Chuviridae,0,0,1298,7129,7501456,Wuchang Cockraoch Virus 3,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,9.861060368301915e-08,0.0
0,411,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000295F_1868761_1869135,000295F,Chuviridae,27,131,747,6916,7501456,Wuchang Cockraoch Virus 3,True,0.31873479318734793,1.746327646259606e-05,0.06569343065693431,0.007726517088074795,0.004351312380362389,2.3840563596306396e-07,73.25026689092884
0,1345,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000295F_1869376_1870500,000295F,Chuviridae,68,192,747,6916,7501456,Wuhan Mosquito Virus 8,True,0.14275092936802974,2.559503115128583e-05,0.05055762081784387,0.007726517088074795,0.004351312380362389,7.801838938450634e-07,32.806408018939116
0,1973,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000312F_1289219_1291075,000312F,Chuviridae,39,274,692,4104,7501456,Wuchang Cockraoch Virus 3,True,0.1388748099341105,3.652624237214749e-05,0.019766852508869743,0.007726517088074795,0.004351312380362389,1.1444630650976281e-06,31.915614829414896
0,842,gi|765198174|_nucleoprotein_[Barur_virus]_000322F_863904_863296,000322F,Rhabdoviridae,0,0,177,640,7501456,Barur virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,4.884125194182478e-07,0.0
0,281,gi|765198534|_nucleoprotein_[Ord_River_virus]_000322F_864095_863934,000322F,Rhabdoviridae,0,0,177,640,7501456,Ord River virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,1.629975272642846e-07,0.0
0,1217,gi|731188609|_hypothetical_protein_[Dendrolimus_punctatus_cypovirus_22]_000353F_516641_517822,000353F,Reoviridae,22,81,664,2726,7501456,Dendrolimus punctatus cypovirus 22,True,0.06655710764174198,1.079790376694871e-05,0.018077239112571898,0.007726517088074795,0.004351312380362389,7.05935909895496e-07,15.295869802893566
0,323,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000408F_496881_496564,000408F,Chuviridae,0,0,2183,19634,7501456,Wuhan Mosquito Virus 8,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,1.873601469977364e-07,0.0
0,1067,gi|765198308|_nucleoprotein_[Oita_virus]_000408F_804726_803785,000408F,Rhabdoviridae,0,0,2183,19634,7501456,Oita virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,6.189265537045967e-07,0.0
0,1891,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000413F_840155_841213,000413F,Chuviridae,5,6,597,2512,7501456,Wuhan Mosquito Virus 8,True,0.0031729243786356425,7.998447234776822e-07,0.0026441036488630354,0.007726517088074795,0.004351312380362389,1.0968979503799366e-06,0.7291879095959993
0,485,gi|752455949|_nucleopasid_protein_[Wutai_Mosquito_Virus]_000434F_738796_739281,000434F,Bunyaviridae,118,2956,2732,11780,7501456,Wutai Mosquito Virus,True,6.094845360824742,0.0003940568337666714,0.24329896907216494,0.007726517088074795,0.004351312380362389,2.813302516839076e-07,1400.691292202089
0,1409,gi|765198371|_glycoprotein_[Le_Dantec_virus]_000438F_468284_469423,000438F,Rhabdoviridae,196,1103,25979,612606,7501456,Le Dantec virus,True,0.7828246983676366,0.00014703812166598056,0.1391057487579844,0.007726517088074795,0.004351312380362389,8.17307885819847e-07,179.9054239131507
0,954,gi|765198371|_glycoprotein_[Le_Dantec_virus]_000438F_484170_484727,000438F,Rhabdoviridae,117,345,25979,612606,7501456,Le Dantec virus,True,0.36163522012578614,4.5991071599966726e-05,0.12264150943396226,0.007726517088074795,0.004351312380362389,5.533795053741193e-07,83.10945951797379
0,1397,gi|765198371|_glycoprotein_[Le_Dantec_virus]_000438F_493178_494317,000438F,Rhabdoviridae,200,604,25979,612606,7501456,Le Dantec virus,True,0.4323550465282749,8.051770216342e-05,0.14316392269148176,0.007726517088074795,0.004351312380362389,8.103471373245751e-07,99.36198754185219
0,1313,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000438F_499253_500551,000438F,,74,146,25979,612606,7501456,Xincheng anphevirus,True,0.11119573495811119,1.9462888271290267e-05,0.05635948210205636,0.007726517088074795,0.004351312380362389,7.616218978576714e-07,25.554528206235222
0,548,gi|33620714|_polyprotein_precursor_[Kamiti_River_virus]_000438F_510000_510548,000438F,Flaviviridae,98,344,25979,612606,7501456,Kamiti River virus,True,0.6277372262773723,4.585776414605378e-05,0.17883211678832117,0.007726517088074795,0.004351312380362389,3.1787418128408527e-07,144.26388441114233
0,897,gi|33620714|_polyprotein_precursor_[Kamiti_River_virus]_000438F_511335_512036,000438F,Flaviviridae,142,631,25979,612606,7501456,Kamiti River virus,True,0.7034559643255296,8.411700341906957e-05,0.15830546265328874,0.007726517088074795,0.004351312380362389,5.203159500215775e-07,161.66524092828837
0,1138,gi|9627243|_cell_fusing_agent_polyprotein_[Cell_fusing_agent_virus]_000438F_512895_513239,000438F,Flaviviridae,237,1090,25979,612606,7501456,Cell fusing agent virus,True,0.9578207381370826,0.00014530512476511226,0.20826010544815465,0.007726517088074795,0.004351312380362389,6.601109823016224e-07,220.12226528707936
0,2701,gi|353332644|_polymerase_[Blueberry_necrotic_ring_blotch_virus]_000438F_524441_525061,000438F,Virgaviridae,212,504,25979,612606,7501456,Blueberry necrotic ring blotch virus,True,0.18659755646057016,6.71869567721253e-05,0.07848944835246205,0.007726517088074795,0.004351312380362389,1.5667484738107926e-06,42.88305231835132
0,1301,gi|765198371|_glycoprotein_[Le_Dantec_virus]_000438F_525858_526898,000438F,Rhabdoviridae,97,154,25979,612606,7501456,Le Dantec virus,True,0.11837048424289008,2.052934790259384e-05,0.07455803228285934,0.007726517088074795,0.004351312380362389,7.546611493623995e-07,27.20339839931967
0,1337,gi|700075151|_glycoprotein_[Grass_carp_rhabdovirus_V76]_000438F_1115955_1114756,000438F,Rhabdoviridae,242,1608,25979,612606,7501456,Grass carp rhabdovirus V76,True,1.2026925953627525,0.00021435838589201883,0.18100224382946897,0.007726517088074795,0.004351312380362389,7.755433948482153e-07,276.39766815881626
0,755,gi|752455751|_glycoprotein_[Yongjia_Tick_Virus_2]_000438F_1130055_1129357,000438F,Rhabdoviridae,186,1259,25979,612606,7501456,Yongjia Tick Virus 2,True,1.6675496688741722,0.00016783408447640033,0.24635761589403973,0.007726517088074795,0.004351312380362389,4.3794709282752627e-07,383.2291325255978
0,1966,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000441F_46434_46955,000441F,Chuviridae,27,41,293,1696,7501456,Wuhan Mosquito Virus 8,True,0.020854526958290945,5.4656056104308285e-06,0.013733468972533061,0.007726517088074795,0.004351312380362389,1.1404026284753861e-06,4.792698187426876
0,755,gi|752455658|_RNA-dependent_RNA_polymerase_[Wuhan_Ant_Virus]_000447F_381898_382626,000447F,Rhabdoviridae,0,0,170,412,7501456,Wuhan Ant Virus,False,0.0,0.0,0.0,0.007726517088074795,0.004351312380362389,4.3794709282752627e-07,0.0
